SiteId,Year,Monthname,StartDate,IndicatorId,Sector,Output,Activity,Header_Indicator,Master_Indicator,Indicator,Pop_Tag,Gender_Tag,Age_Tag,Type_Tag,Partner,LocationType,LocationName,Gov_Pcode,Governorate,Caza_Pcode,Caza,Cad_Pcode,Cadastral,LCRP_Result,Funded_by,Sector_of_funding,Value,ValueofPop,ValueofGender,ValueofAge,Calculate_Value,Area
576836800,2015,Jan,1/1/2015,2144655848,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,DisSyr - # individuals counselled on HLP matters,DisSyr,,,Other matters: HLP,NRC,Governorate,Akkar,2,Akkar,,,,,Yes,Independent,Protection,0,0,0,0,0,Akkar
399858006,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,NRC,Cadastral Area,Nabatiyeh El-Faouka,9,El Nabatieh,LBN44,El Nabatieh,71103,Nabatiyeh El-Faouka,Yes,Independent,Protection,122,0,0,0,122,South
645848746,2015,Jan,1/1/2015,2144656007,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Cada),# of community members engaged in self-management structures,# of community members engaged in self-management structures,DisSyr - # of community members engaged in self-management structures,DisSyr,,,,PU-AMI,Cadastral Area,Ghaziye,8,South,LBN61,Saida,61004,Ghaziye,Yes,UNHCR,Shelter,4,4,0,0,4,South
647499778,2015,Feb,1/2/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,NRC,Caza,Saida,8,South,LBN61,Saida,,,Yes,Independent,Protection,3,0,0,0,3,South
706201630,2015,Jan,1/1/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Kfar Chellane,4,North,LBN55,Miniyeh-Danniyeh,37029,Kfar Chellane,Yes,UNHCR,Protection,1,0,0,0,1,North (Tripoli)
927869326,2015,Feb,1/2/2015,2144656183,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,AffLeb - # of persons with disabilities and impairment supported,AffLeb,,,,HI,Caza,Hermel,3,Baalbek-El Hermel,LBN22,Hermel,,,Yes,Independent,Protection,1,1,0,0,1,Bekaa
722285669,2015,Jan,1/1/2015,2144655934,Protection,PRT -2.1. Community-based protection,PRT-2.1.2. Activities(Cmty Dev. Centres),# individuals participating in community center and community-based activities,# individuals participating in community center and community-based activities,Male - # individuals participating in community center and community-based activities,,Male,,,IOM,All Locations,LOC: Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,53001,Baalbek,Yes,Independent,Protection,16,0,16,0,0,Bekaa
1312056322,2015,Feb,1/2/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,IRC,Caza,Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,,,Yes,UNHCR,Protection,2,0,0,0,2,Bekaa
1536215280,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,NRC,Cadastral Area,Sour,8,South,LBN63,Sour,62006,Sour,Yes,Independent,Protection,215,0,0,0,215,South
1031580584,2015,Feb,1/2/2015,2144656206,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,# of individuals supported through provision of emergency cash assistance,# of individuals supported through provision of emergency cash assistance,Male - # of individuals supported through provision of emergency cash assistance,,Male,,,Intersos,Caza,Bent Jbayl,9,El Nabatieh,LBN41,Bent Jbayl,,,Yes,UNHCR,Protection,1,0,1,0,0,South
118027348,2015,Feb,1/2/2015,2144656190,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 0-4 # of persons with disabilities and impairment supported,,,Age 0-4,,HI,Caza,Koura,4,North,LBN54,Koura,,,Yes,Independent,Protection,12,0,0,12,0,North (Tripoli)
183059010,2015,Jan,1/1/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,UNRWA,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNRWA,Protection,2,0,0,0,2,South
404342648,2015,Jan,1/1/2015,2144656188,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Female - # of persons with disabilities and impairment supported,,Female,,,HI,Caza,Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,,,Yes,Independent,Protection,25,0,25,0,0,Bekaa
1226145956,2015,Feb,1/2/2015,2144656217,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,Total USD value of cash provided,Total USD value of cash provided,Female Total USD value of cash provided,,Female,,,Intersos,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNHCR,Protection,30,0,30,0,0,South
774127059,2015,Feb,1/2/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,NRC,Caza,Aakar,2,Akkar,LBN51,Aakar,,,Yes,Independent,Protection,147,0,0,0,147,Akkar
1554523669,2015,Feb,1/2/2015,2144655823,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.1. Legal # individuals provided with individual legal counseling (Access to Doc.),# individuals provided with individual legal counseling,# individuals counselled on obtaining legal stay,DisSyr - # individuals counselled on obtaining legal stay,DisSyr,,,Documentation: Legal Stay,NRC,Governorate,Bekaa,6,Bekaa,,,,,Yes,Independent,Protection,305,305,0,0,305,Bekaa
1049180983,2015,Jan,1/1/2015,2144656182,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,DisSyr - # of persons with disabilities and impairment supported,DisSyr,,,,HI,Caza,Rachaiya,6,Bekaa,LBN23,Rachaiya,,,Yes,Independent,Protection,1,1,0,0,1,Bekaa
404342648,2015,Feb,1/2/2015,2144656183,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,AffLeb - # of persons with disabilities and impairment supported,AffLeb,,,,HI,Caza,Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,,,Yes,Independent,Protection,21,21,0,0,21,Bekaa
1049180983,2015,Jan,1/1/2015,2144656189,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Male - # of persons with disabilities and impairment supported,,Male,,,HI,Caza,Rachaiya,6,Bekaa,LBN23,Rachaiya,,,Yes,Independent,Protection,4,0,4,0,0,Bekaa
1665158347,2015,Jan,1/1/2015,2144656193,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 60+ - # of persons with disabilities and impairment supported,,,Age 60+,,Intersos,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,UNHCR,Protection,2,0,0,2,0,Bekaa
939147343,2015,Jan,1/1/2015,2144656068,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRL - # protection interventions,PRL,,,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,1,0,0,1,South
2044769320,2015,Feb,1/2/2015,2144656174,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Male - # of PWSN (excl. children and SGBV) identified and supported,,Male,,,Intersos,Caza,Hasbaiya,9,El Nabatieh,LBN42,Hasbaiya,,,Yes,UNHCR,Protection,2,0,2,0,0,South
1951248591,2015,Jan,1/1/2015,2144656074,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 18-59 - # protection interventions,,,Age 18-59,,UNRWA,Cadastral Area,Hadath Beyrouth,5,Mount Lebanon,LBN32,Baabda,21002,Hadath Beyrouth,Yes,UNRWA,Protection,2,0,0,2,0,Beirut & Mt.Lebanon
939147343,2015,Jan,1/1/2015,2144656075,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 60+ - # protection interventions,,,Age 60+,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,0,0,1,0,South
404342648,2015,Feb,1/2/2015,2144656191,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 5-17 # of persons with disabilities and impairment supported,,,Age 5-17,,HI,Caza,Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,,,Yes,Independent,Protection,21,0,0,21,0,Bekaa
1226145956,2015,Feb,1/2/2015,2144656218,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,Total USD value of cash provided,Total USD value of cash provided,Male Total USD value of cash provided,,Male,,,Intersos,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNHCR,Protection,150,0,150,0,0,South
1226145956,2015,Feb,1/2/2015,2144656199,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,# of individuals supported through provision of emergency cash assistance,# of individuals supported through provision of emergency cash assistance,DisSyr - # of individuals supported through provision of emergency cash assistance,DisSyr,,,,Intersos,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNHCR,Protection,2,2,0,0,2,South
404497892,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Jdaidet El-Matn,5,Mount Lebanon,LBN36,Metn,22005,Jdaidet El-Matn,Yes,UNHCR,Protection,1,0,0,0,1,Beirut & Mt.Lebanon
1226145956,2015,Feb,1/2/2015,2144656206,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,# of individuals supported through provision of emergency cash assistance,# of individuals supported through provision of emergency cash assistance,Male - # of individuals supported through provision of emergency cash assistance,,Male,,,Intersos,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNHCR,Protection,1,0,1,0,0,South
236760694,2015,Feb,1/2/2015,2144656190,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 0-4 # of persons with disabilities and impairment supported,,,Age 0-4,,HI,Caza,Batroun,4,North,LBN52,Batroun,,,Yes,Independent,Protection,2,0,0,2,0,North (Tripoli)
236760694,2015,Jan,1/1/2015,2144656188,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Female - # of persons with disabilities and impairment supported,,Female,,,HI,Caza,Batroun,4,North,LBN52,Batroun,,,Yes,Independent,Protection,2,0,2,0,0,North (Tripoli)
1665158347,2015,Jan,1/1/2015,2144656182,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,DisSyr - # of persons with disabilities and impairment supported,DisSyr,,,,Intersos,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,UNHCR,Protection,8,8,0,0,8,Bekaa
939147343,2015,Jan,1/1/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,1,0,0,1,South
1936661772,2015,Jan,1/1/2015,2144656071,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Female - # protection interventions,,Female,,,UNRWA,Cadastral Area,Sibline,5,Mount Lebanon,LBN33,Chouf,23006,Sibline,Yes,UNRWA,Protection,1,0,1,0,0,Beirut & Mt.Lebanon
2044769320,2015,Jan,1/1/2015,2144656174,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Male - # of PWSN (excl. children and SGBV) identified and supported,,Male,,,Intersos,Caza,Hasbaiya,9,El Nabatieh,LBN42,Hasbaiya,,,Yes,UNHCR,Protection,1,0,1,0,0,South
1228950317,2015,Feb,1/2/2015,2144656174,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Male - # of PWSN (excl. children and SGBV) identified and supported,,Male,,,Intersos,Caza,El Nabatieh,9,El Nabatieh,LBN44,El Nabatieh,,,Yes,UNHCR,Protection,1,0,1,0,0,South
939147343,2015,Jan,1/1/2015,2144656086,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# of protection referrals which were not identified by the community,# of protection referrals which were not identified by the community,PRL - # of protection referrals which were not identified by the community,PRL,,,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,1,0,0,1,South
939147343,2015,Jan,1/1/2015,2144656074,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 18-59 - # protection interventions,,,Age 18-59,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,0,0,1,0,South
939147343,2015,Jan,1/1/2015,2144656093,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# of protection referrals which were not identified by the community,# of protection referrals which were not identified by the community,Age 60+ - # of protection referrals which were not identified by the community,,,Age 60+,,UNRWA,Cadastral Area,Aabbassiyet Sour,8,South,LBN63,Sour,62003,Aabbassiyet Sour,Yes,UNRWA,Protection,1,0,0,1,0,South
1061819224,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Baabda,5,Mount Lebanon,LBN32,Baabda,21001,Baabda,Yes,UNHCR,Protection,2,0,0,0,2,Beirut & Mt.Lebanon
1061819224,2015,Jan,1/1/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Baabda,5,Mount Lebanon,LBN32,Baabda,21001,Baabda,Yes,UNHCR,Protection,2,0,0,0,2,Beirut & Mt.Lebanon
964753246,2015,Jan,1/1/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,NRC,All Locations,IS: Merkebta 019,4,North,LBN55,Miniyeh-Danniyeh,37027,Merkebta,Yes,Independent,Protection,1,1,0,0,1,North (Tripoli)
1226145956,2015,Feb,1/2/2015,2144656211,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,Total USD value of cash provided,Total USD value of cash provided,DisSyr Total USD value of cash provided,DisSyr,,,,Intersos,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNHCR,Protection,180,180,0,0,180,South
404342648,2015,Jan,1/1/2015,2144656189,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Male - # of persons with disabilities and impairment supported,,Male,,,HI,Caza,Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,,,Yes,Independent,Protection,51,0,51,0,0,Bekaa
1643568890,2015,Feb,1/2/2015,2144656172,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,OthPop - # of PWSN (excl. children and SGBV) identified and supported,OthPop,,,,Makhzoumi,Caza,Beirut,7,Beirut,LBN11,Beirut,,,Yes,UNHCR,Protection,345,345,0,0,345,Beirut & Mt.Lebanon
1643568890,2015,Feb,1/2/2015,2144656167,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,DisSyr - # of PWSN (excl. children and SGBV) identified and supported,DisSyr,,,,Makhzoumi,Caza,Beirut,7,Beirut,LBN11,Beirut,,,Yes,UNHCR,Protection,373,373,0,0,373,Beirut & Mt.Lebanon
1220068666,2015,Feb,1/2/2015,2144656174,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Male - # of PWSN (excl. children and SGBV) identified and supported,,Male,,,IRC,Caza,Baalbek,3,Baalbek-El Hermel,LBN21,Baalbek,,,Yes,UNHCR,Protection,1,0,1,0,0,Bekaa
420824350,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Btouratij,4,North,LBN54,Koura,32007,Btouratij,Yes,UNHCR,Protection,2,0,0,0,2,North (Tripoli)
1566413486,2015,Jan,1/1/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,PU-AMI,All Locations,IS: Najjariyé 001,8,South,LBN61,Saida,61016,Najjariye,Yes,UNHCR,Shelter,1,1,0,0,1,South
557425916,2015,Feb,1/2/2015,2144656192,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 18-59 - # of persons with disabilities and impairment supported,,,Age 18-59,,HI,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,Independent,Protection,119,0,0,119,0,Bekaa
1886109109,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Aamayer,2,Akkar,LBN51,Aakar,35162ND,Aamayer,Yes,UNHCR,Protection,2,0,0,0,2,Akkar
2106095530,2015,Feb,1/2/2015,2144655848,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,DisSyr - # individuals counselled on HLP matters,DisSyr,,,Other matters: HLP,IRD,Governorate,Nord,4,North,,,,,Yes,UNHCR,Protection,10,10,0,0,10,North (Tripoli)
1189625978,2015,Jan,1/1/2015,2144656072,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Male - # protection interventions,,Male,,,UNRWA,Cadastral Area,Choueifat El-Aamrousiye,5,Mount Lebanon,LBN31,Aaley,24001,Choueifat El-Aamrousiye,Yes,UNRWA,Protection,2,0,2,0,0,Beirut & Mt.Lebanon
695747224,2015,Jan,1/1/2015,2144656068,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRL - # protection interventions,PRL,,,,UNRWA,Cadastral Area,Saida Ed-Dekermane,8,South,LBN61,Saida,61003,Saida Ed-Dekermane,Yes,UNRWA,Protection,1,1,0,0,1,South
557425916,2015,Jan,1/1/2015,2144656182,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,DisSyr - # of persons with disabilities and impairment supported,DisSyr,,,,HI,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,Independent,Protection,58,58,0,0,58,Bekaa
557425916,2015,Jan,1/1/2015,2144656189,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Male - # of persons with disabilities and impairment supported,,Male,,,HI,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,Independent,Protection,31,0,31,0,0,Bekaa
1392756907,2015,Jan,1/1/2015,2144655850,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,PRS - # individuals counselled on HLP matters,PRS,,,Other matters: HLP,UNRWA,Governorate,Bekaa,6,Bekaa,,,,,Yes,UNRWA,Protection,0,0,0,0,0,Bekaa
1289351869,2015,Jan,1/1/2015,2144656099,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# detention visits conducted,# detention visits conducted,# detention visits conducted,,,,,AJEM Lebanon,All Locations,DC: DTN: Tebnin ,9,El Nabatieh,LBN41,Bent Jbayl,72001,Tibnine,Yes,UNHCR,Protection,1,0,0,0,1,South
34477151,2015,Jan,1/1/2015,2144656089,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# of protection referrals which were not identified by the community,# of protection referrals which were not identified by the community,Female - # of protection referrals which were not identified by the community,,Female,,,UNRWA,Cadastral Area,Bourj Hammoud,5,Mount Lebanon,LBN36,Metn,22001,Bourj Hammoud,Yes,UNRWA,Protection,1,0,1,0,0,Beirut & Mt.Lebanon
464293215,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Zabboud,3,Baalbek-El Hermel,LBN21,Baalbek,53045,Zabboud,Yes,UNHCR,Protection,2,0,0,0,2,Bekaa
1819529775,2015,Feb,1/2/2015,2144655866,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.3. Legal Representation,"# individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms","# individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms","DisSyr - # individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms",DisSyr,,,,NRC,Governorate,Akkar,2,Akkar,,,,,Yes,Independent,Protection,13,13,0,0,13,Akkar
695747224,2015,Feb,1/2/2015,2144656071,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Female - # protection interventions,,Female,,,UNRWA,Cadastral Area,Saida Ed-Dekermane,8,South,LBN61,Saida,61003,Saida Ed-Dekermane,Yes,UNRWA,Protection,1,0,1,0,0,South
126102859,2015,Feb,1/2/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Sinn El-Fil,5,Mount Lebanon,LBN36,Metn,22004,Sinn El-Fil,Yes,UNRWA,Protection,1,1,0,0,1,Beirut & Mt.Lebanon
784170075,2015,Jan,1/1/2015,2144655842,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.1. Legal # individuals provided with individual legal counseling (Access to Doc.),# individuals provided with individual legal counseling,# individuals counselled on obtaining other documentation,PRL - # individuals counselled on obtaining other documentation,PRL,,,Documentation: Other,UNRWA,Governorate,Sud,8,South,,,,,Yes,UNRWA,Protection,1,1,0,0,1,South
784170075,2015,Feb,1/2/2015,2144655842,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.1. Legal # individuals provided with individual legal counseling (Access to Doc.),# individuals provided with individual legal counseling,# individuals counselled on obtaining other documentation,PRL - # individuals counselled on obtaining other documentation,PRL,,,Documentation: Other,UNRWA,Governorate,Sud,8,South,,,,,Yes,UNRWA,Protection,4,4,0,0,4,South
2078203388,2015,Feb,1/2/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,NRC,All Locations,IS: Merkebta 055,4,North,LBN55,Miniyeh-Danniyeh,37027,Merkebta,Yes,Independent,Protection,1,1,0,0,1,North (Tripoli)
310866932,2015,Feb,1/2/2015,2144656169,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,PRS - # of PWSN (excl. children and SGBV) identified and supported,PRS,,,,Intersos,Caza,Sour,8,South,LBN63,Sour,,,Yes,UNHCR,Protection,1,1,0,0,1,South
2070084360,2015,Feb,1/2/2015,2144655869,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.3. Legal Representation,"# individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms","# individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms","PRL - # individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms",PRL,,,,UNRWA,Governorate,Nord,4,North,,,,,Yes,UNRWA,Protection,2,2,0,0,2,North (Tripoli)
