siteid,StartDate,EndDate,Category,activity,Year,Month,Indicator,Gender,Partner,Fundedby,RRP6Result,Governorate,SiteType,rcode,gcode,Value,Units,AllocationRRP6,RRP6,location
1826074698,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Zarqa,0,2,1712,0,Individual,Yes,Direct appeal,Zarqa Governorate
1826074698,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Zarqa,0,2,1712,0,Individual,Yes,Direct appeal,Zarqa Governorate
1826074698,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Zarqa,0,2,1712,67,Individual,Yes,Direct appeal,Zarqa Governorate
1826074698,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Zarqa,0,2,1712,28,Individual,Yes,Direct appeal,Zarqa Governorate
1831242519,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1831242519,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Al Balqa,0,2,1702,0,Individual,Yes,Indirect appeal,Liwa Dayr Alla
1870636237,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,January,# of WGBM benefitting from psychosocial support services,Women,TDH,Others,None,Irbid,0,1,1707,4,Individual,Yes,Direct appeal,Irbid City
1870636237,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Women,TDH,Others,None,Irbid,0,1,1707,1,Individual,Yes,Direct appeal,Irbid City
1870636237,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Women,TDH,Others,None,Irbid,0,1,1707,1,Individual,Yes,Direct appeal,Irbid City
1870636237,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,TDH,Others,None,Irbid,0,1,1707,4,Individual,Yes,Direct appeal,Irbid City
1955329966,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,January,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
1955329966,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,MC,UNICEF,UNICEF,Mafraq,1,1,1711,0,Individual,Yes,Indirect appeal,Zaatari District 12
2006617166,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,0,Individual,Yes,Direct appeal,Mafraq Governorate
2006617166,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,28,Individual,Yes,Direct appeal,Mafraq Governorate
2006617166,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,0,Individual,Yes,Direct appeal,Mafraq Governorate
2006617166,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,56,Individual,Yes,Direct appeal,Mafraq Governorate
2006617166,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,85,Individual,Yes,Direct appeal,Mafraq Governorate
2006617166,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,39,Individual,Yes,Direct appeal,Mafraq Governorate
2006617166,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,CARE,Others,None,Mafraq,0,1,1711,2,Individual,Yes,Direct appeal,Mafraq Governorate
2042654482,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,Intersos,Others,None,Ajlun,0,1,1701,0,Individual,Yes,Direct appeal,Ajlun Governorate
2042654482,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,Intersos,Others,None,Ajlun,0,1,1701,20,Individual,Yes,Direct appeal,Ajlun Governorate
2042654482,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,Intersos,Others,None,Ajlun,0,1,1701,0,Individual,Yes,Direct appeal,Ajlun Governorate
2042654482,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,Intersos,Others,None,Ajlun,0,1,1701,10,Individual,Yes,Direct appeal,Ajlun Governorate
2102962553,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,7,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,0,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,9,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,0,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,0,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,0,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,0,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2102962553,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Ma'an,0,3,1709,15,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
2138291033,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,45,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,66,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,0,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,52,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,77,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,17,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,86,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138291033,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,ICCS,UNICEF,UNICEF,Karak,0,3,1704,77,Individual,Yes,Indirect appeal,Liwa al Aghwar al Janubiyah
2138607050,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,17,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Women,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,27,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,19,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,26,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,5,Individual,Yes,Indirect appeal,As Salt City
2138607050,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,IRD,UNHCR,UNHCR,Al Balqa,0,2,1702,15,Individual,Yes,Indirect appeal,As Salt City
2147014764,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Women,IRC,Others,None,Mafraq,0,1,1711,11,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Women,IRC,Others,None,Mafraq,0,1,1711,11,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Women,IRC,Others,None,Mafraq,0,1,1711,44,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Women,IRC,Others,None,Mafraq,0,1,1711,16,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Women,IRC,Others,None,Mafraq,0,1,1711,26,Individual,Yes,Direct appeal,Mafraq City
2147014764,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Women,IRC,Others,None,Mafraq,0,1,1711,1,Individual,Yes,Direct appeal,Mafraq City
337050728,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,September,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,94,Individual,Yes,Indirect appeal,Non Camp
337050728,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,88,Individual,Yes,Indirect appeal,Non Camp
337050728,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,70,Individual,Yes,Indirect appeal,Non Camp
337050728,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,146,Individual,Yes,Indirect appeal,Non Camp
337050728,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,108,Individual,Yes,Indirect appeal,Non Camp
337050728,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,November,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,63,Individual,Yes,Indirect appeal,Non Camp
337050728,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,89,Individual,Yes,Indirect appeal,Non Camp
337050728,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,110,Individual,Yes,Indirect appeal,Non Camp
337050728,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNHCR,UNHCR,0,0,4,1,138,Individual,Yes,Indirect appeal,Non Camp
661932449,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,9,Individual,Yes,Indirect appeal,Non Camp
661932449,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
661932449,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,November,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,15,Individual,Yes,Indirect appeal,Non Camp
849103051,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UNHCR,Others,None,0,0,4,1,5,Individual,Yes,Direct appeal,Non Camp
937112324,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,10,Individual,Yes,Indirect appeal,Non Camp
937112324,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
937112324,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,16,Individual,Yes,Indirect appeal,Non Camp
937112324,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,20,Individual,Yes,Indirect appeal,Non Camp
937112324,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,7,Individual,Yes,Indirect appeal,Non Camp
937112324,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,January,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
937112324,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,17,Individual,Yes,Indirect appeal,Non Camp
937112324,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,7,Individual,Yes,Indirect appeal,Non Camp
937112324,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,JRF,UNHCR,UNHCR,0,0,4,1,3,Individual,Yes,Indirect appeal,Non Camp
940635838,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,11,Individual,Yes,Indirect appeal,Camp
940635838,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,39,Individual,Yes,Indirect appeal,Camp
940635838,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,9,Individual,Yes,Indirect appeal,Camp
940635838,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,41,Individual,Yes,Indirect appeal,Camp
1014270496,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,September,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Mafraq,0,1,1711,2,Individual,Yes,Direct appeal,Mafraq City
1014270496,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Mafraq,0,1,1711,1,Individual,Yes,Direct appeal,Mafraq City
1014270496,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Mafraq,0,1,1711,1,Individual,Yes,Direct appeal,Mafraq City
1014270496,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,November,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Mafraq,0,1,1711,3,Individual,Yes,Direct appeal,Mafraq City
1070776130,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,4,Individual,Yes,Direct appeal,Non Camp
1070776130,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,5,Individual,Yes,Direct appeal,Non Camp
1070776130,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,1,Individual,Yes,Direct appeal,Non Camp
1070776130,01/12/2013,31/12/2013 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2013,December,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,2,Individual,Yes,Direct appeal,Non Camp
1070776130,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,3,Individual,Yes,Direct appeal,Non Camp
1070776130,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,4,Individual,Yes,Direct appeal,Non Camp
1070776130,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,January,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,4,Individual,Yes,Direct appeal,Non Camp
1183882808,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,16,Individual,Yes,Indirect appeal,Non Camp
1183882808,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,9,Individual,Yes,Indirect appeal,Non Camp
1183882808,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,7,Individual,Yes,Indirect appeal,Non Camp
