"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"146296","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146297","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146298","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146299","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146300","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146301","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146302","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146303","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146304","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146305","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146306","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146307","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146308","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146309","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146310","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146312","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146313","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146314","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146315","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146316","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146317","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146318","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146319","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146320","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146321","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146323","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146324","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146325","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146326","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146327","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146328","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146329","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146330","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146331","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146332","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146333","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146334","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146335","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146336","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146337","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146338","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146339","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146341","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146344","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146345","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146346","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146347","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146348","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146349","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146351","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146352","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146353","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146354","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146355","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146356","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146357","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146358","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146359","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146360","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146361","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146362","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146363","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146364","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146365","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146366","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146367","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146368","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146369","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146370","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146371","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146372","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Girls","Urban"
"146373","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Women","Urban"
"146374","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146375","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146376","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146377","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146378","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146379","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Boys","Urban"
"146380","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.1]Hygiene promotion","North","WASH","MAFRAQ","Men","Urban"
"146381","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",87,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146382","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146383","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146384","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",361,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146385","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146386","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",87,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146387","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146388","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146389","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",87,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146390","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146391","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146392","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146393","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",361,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146394","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146395","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146396","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",157,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146397","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146398","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",87,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146399","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146400","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146401","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",157,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146402","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",157,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146403","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146404","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",87,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146405","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",87,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146406","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146407","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",157,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146408","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",87,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146409","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146410","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146411","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",157,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146412","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146413","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",87,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146414","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146415","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",267,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146416","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",267,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146417","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",361,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
